p_id,p_type,p_size,p_price,p_status,agent_id
3031,sale,3292,988489,available,202402
3032,sale,2100,156022,available,202403
3033,rent,2729,842121,sold,202402
3034,sale,803,573562,sold,202402
3035,sale,1537,329864,sold,202402
3036,rent,3757,940260,sold,202403
3037,rent,1136,341265,sold,202401
3038,sale,4351,919586,available,202402
3039,sale,2398,654170,available,202403
3040,rent,3712,862518,sold,202404
3041,rent,1434,492515,sold,202402
3042,sale,2388,274245,sold,202404
3043,sale,2286,631856,sold,202404
3044,rent,2274,334752,available,202401
3045,rent,992,290322,available,202401
3046,rent,3424,849678,available,202401
3047,rent,1258,935871,available,202403
3048,rent,2540,747676,available,202401
3049,sale,4809,241240,sold,202402
3050,rent,2840,679171,sold,202402
3051,rent,2999,741282,sold,202401
3052,rent,2534,182580,available,202403
3053,rent,4368,89119,available,202404
3054,rent,847,886349,sold,202402
3055,sale,1709,394335,available,202403
3056,sale,3254,100474,sold,202402
3057,sale,3809,432854,sold,202401
3058,rent,3705,209611,sold,202401
3059,sale,2894,293755,available,202401
3060,sale,706,490870,available,202401
3061,sale,1912,255300,sold,202404
3062,sale,3799,473205,sold,202403
3063,rent,2667,707713,available,202404
3064,sale,3420,51506,sold,202403
3065,sale,4115,142037,available,202404
3066,rent,2927,765355,sold,202402
3067,sale,1374,933011,available,202401
3068,sale,682,787688,available,202401
3069,rent,3210,793301,sold,202404
3070,sale,4442,972872,sold,202403
3071,rent,1545,634503,sold,202404
3072,sale,1489,266195,sold,202402
3073,sale,2371,177346,sold,202403
3074,rent,1204,848451,sold,202404
3075,rent,1547,617960,available,202401
3076,sale,3624,977240,sold,202401
3077,sale,3990,480758,available,202401
3078,sale,1845,664030,available,202401
3079,sale,4179,698176,sold,202402
3080,sale,1654,317434,sold,202401
3081,rent,2751,680012,available,202402
3082,rent,548,866813,sold,202401
3083,sale,4241,191202,sold,202403
3084,rent,911,261012,sold,202402
3085,sale,2955,937179,available,202404
3086,sale,696,125697,available,202401
3087,rent,1336,782513,sold,202402
3088,sale,3793,670009,sold,202404
3089,sale,4215,375000,sold,202404
3090,sale,897,976997,available,202401
3091,rent,4885,107626,available,202403
3092,sale,1659,705467,available,202404
3093,rent,2990,945353,sold,202403
3094,sale,547,999428,available,202402
3095,rent,3301,601453,sold,202404
3096,sale,4565,689016,available,202403
3097,sale,2633,309110,sold,202401
3098,rent,2893,576338,available,202401
3099,rent,4231,670178,available,202401
3100,rent,2452,427222,sold,202402
3101,sale,4148,845119,available,202401
3102,rent,1053,739528,sold,202402
3103,rent,909,926772,sold,202402
3104,rent,1781,148494,sold,202404
3105,rent,2007,831432,sold,202402
3106,sale,662,517472,sold,202401
3107,rent,3929,52494,sold,202404
3108,rent,2612,961234,sold,202403
3109,sale,3206,905926,sold,202401
3110,sale,4113,791916,available,202404
3111,sale,1391,673100,sold,202402
3112,rent,4734,241915,sold,202403
3113,sale,2067,147930,available,202403
3114,rent,1461,601971,sold,202404
3115,sale,4693,839123,sold,202402
3116,rent,646,927797,sold,202404
3117,sale,954,923428,available,202402
3118,sale,2272,456137,sold,202401
3119,sale,4660,305397,available,202404
3120,sale,4985,944899,available,202402
3121,rent,3517,875979,available,202403
3122,rent,4093,811601,available,202403
3123,rent,4738,654538,available,202403
3124,sale,3950,723481,sold,202402
3125,rent,3762,375784,sold,202404
3126,sale,2239,507375,sold,202404
3127,sale,2921,740935,available,202404
3128,rent,1605,378481,available,202401
3129,sale,2205,331808,available,202402
3130,rent,3308,566654,sold,202401
3131,rent,1416,138486,available,202401
3132,sale,1913,365563,sold,202401
3133,rent,763,435220,available,202403
3134,rent,2795,176210,sold,202401
3135,sale,1706,192928,sold,202403
3136,rent,807,237940,available,202402
3137,sale,652,254818,sold,202401
3138,rent,3782,577101,sold,202404
3139,sale,3069,282520,sold,202403
3140,rent,3008,804046,available,202403
3141,rent,3543,427458,sold,202404
3142,sale,2664,136552,available,202401
3143,sale,3599,426631,available,202403
3144,sale,1636,384994,sold,202404
3145,sale,1992,948846,available,202404
3146,rent,3916,431321,available,202404
3147,rent,920,632476,sold,202404
3148,rent,2105,841163,sold,202401
3149,rent,3029,598498,sold,202403
3150,rent,2442,952578,available,202401
3151,sale,4921,365811,available,202403
3152,sale,3855,467429,available,202404
3153,rent,1376,890974,sold,202403
3154,sale,1927,488038,sold,202404
3155,rent,4577,277132,available,202403
3156,rent,783,645664,sold,202404
3157,rent,1728,769866,available,202402
3158,rent,2433,198652,available,202403
3159,rent,2305,336119,available,202403
3160,sale,1795,342381,available,202404
3161,rent,2658,758551,sold,202401
3162,rent,1051,694010,sold,202402
3163,rent,755,356263,available,202404
3164,sale,1184,215971,available,202401
3165,sale,1961,968543,sold,202403
3166,rent,1967,849179,available,202401
3167,rent,2821,427518,sold,202404
3168,sale,2045,863694,available,202404
3169,rent,2071,511015,sold,202401
3170,rent,3977,918660,available,202403
3171,sale,1876,428182,sold,202401
3172,sale,2284,842181,sold,202403
3173,sale,2538,179510,available,202403
3174,rent,616,450948,available,202401
3175,rent,967,516160,available,202401
3176,sale,4543,782763,available,202404
3177,sale,3749,187408,sold,202403
3178,sale,1219,935140,available,202404
3179,sale,2379,427156,sold,202402
3180,sale,3553,671443,available,202404
3181,rent,3732,251452,sold,202404
3182,rent,3647,844063,sold,202403
3183,rent,1622,338561,sold,202401
3184,sale,1267,356030,sold,202402
3185,rent,4140,667795,sold,202404
3186,rent,2986,907146,available,202403
3187,sale,3090,722035,available,202403
3188,sale,1710,235059,sold,202404
3189,sale,2994,276633,sold,202402
3190,sale,4427,433147,sold,202401
3191,sale,3647,553594,available,202403
3192,sale,4563,574861,sold,202404
3193,rent,2260,958189,sold,202404
3194,sale,694,161519,available,202404
3195,sale,780,733324,sold,202404
3196,sale,4867,955645,available,202403
3197,rent,1230,717565,available,202402
3198,rent,3198,861410,sold,202403
3199,sale,1574,643156,available,202403
3200,sale,629,784340,available,202403
3201,rent,4069,522501,sold,202402
3202,sale,1857,954568,available,202401
3203,sale,1714,955809,available,202401
3204,rent,2195,341058,available,202404
3205,sale,4764,780962,sold,202404
3206,sale,4755,506237,sold,202403
3207,sale,2960,843474,available,202404
3208,sale,3089,505899,available,202403
3209,rent,1293,642355,available,202402
3210,sale,2327,984596,available,202404
3211,sale,4841,235646,available,202404
3212,rent,3686,114405,sold,202401
3213,rent,4250,813268,available,202404
3214,rent,4505,824316,sold,202402
3215,sale,2532,669798,available,202402
3216,rent,2141,199068,available,202404
3217,sale,1898,357456,sold,202404
3218,rent,3896,528501,available,202404
3219,sale,2262,670245,sold,202403
3220,rent,4374,858290,available,202403
3221,sale,3911,253080,available,202401
3222,sale,3868,927056,sold,202403
3223,sale,4950,124362,sold,202404
3224,sale,2581,282076,sold,202401
3225,rent,2871,882433,available,202401
3226,sale,1476,170707,sold,202401
3227,sale,4714,70859,sold,202401
3228,sale,2524,546406,available,202403
3229,sale,3601,227608,available,202404
3230,rent,3810,612563,available,202402
3231,rent,3184,189041,available,202403
3232,rent,3393,294261,available,202401
3233,rent,4651,938888,sold,202401
3234,sale,1031,713563,sold,202404
3235,rent,4490,598655,sold,202401
3236,rent,3448,319531,available,202404
3237,rent,4468,954327,sold,202402
3238,sale,1688,219198,sold,202401
3239,sale,621,486966,sold,202401
3240,rent,4210,247115,available,202401
3241,rent,4069,631700,available,202404
3242,rent,4836,407271,available,202404
3243,rent,1293,899109,available,202403
3244,rent,4183,769591,available,202404
3245,sale,4214,373067,available,202402
3246,rent,1102,524287,sold,202401
3247,rent,4336,173547,available,202404
3248,sale,1816,114905,available,202403
3249,rent,1764,56430,available,202401
3250,rent,1600,349484,sold,202402
3251,sale,1590,82631,available,202404
3252,rent,3731,600606,available,202404
3253,rent,2084,968987,available,202402
3254,sale,636,461564,sold,202403
3255,sale,1136,214978,available,202401
3256,rent,4306,298793,available,202401
3257,sale,3100,541552,sold,202403
3258,sale,2644,543931,sold,202401
3259,rent,4932,596638,available,202402
3260,sale,2287,184543,available,202403
3261,rent,4454,958756,available,202404
3262,rent,4376,573748,sold,202403
3263,sale,3791,142157,available,202404
3264,sale,4167,933208,available,202403
3265,rent,2780,814716,available,202404
3266,rent,4765,913719,available,202402
3267,rent,3798,588920,available,202401
3268,rent,724,997669,sold,202402
3269,sale,1449,899024,available,202402
3270,sale,4397,452324,sold,202401
3271,rent,683,817459,available,202403
3272,rent,1548,307857,available,202401
3273,sale,1992,377816,sold,202401
3274,sale,1688,387850,available,202403
3275,rent,811,736438,available,202404
3276,rent,3244,544409,sold,202402
3277,rent,2915,278147,available,202404
3278,rent,3869,377689,sold,202403
3279,sale,3852,65554,sold,202403
3280,rent,4985,87161,available,202403
3281,sale,3449,664644,sold,202402
3282,rent,3145,803936,available,202401
3283,rent,3432,322134,available,202401
3284,rent,1174,261399,sold,202401
3285,sale,3951,448535,available,202402
3286,sale,596,481314,available,202404
3287,sale,3381,934514,sold,202401
3288,rent,2674,938817,available,202401
3289,sale,2076,98599,sold,202401
3290,rent,2962,533784,sold,202404
3291,sale,3251,53810,available,202404
3292,rent,1778,388454,available,202404
3293,sale,3047,369487,available,202404
3294,sale,3261,530240,sold,202404
3295,sale,2842,893938,available,202404
3296,rent,3188,132009,sold,202403
3297,sale,2563,177934,sold,202403
3298,rent,4615,867877,available,202402
3299,sale,2987,687815,sold,202404
3300,rent,1230,301452,available,202403
3301,rent,840,691584,sold,202401
3302,sale,1983,200415,available,202403
3303,rent,2193,782810,available,202404
3304,rent,3995,425507,available,202404
3305,sale,641,990651,available,202401
3306,sale,1374,903094,sold,202402
3307,rent,2736,207742,sold,202401
3308,rent,4872,138340,available,202404
3309,rent,3994,490965,available,202404
3310,rent,841,843034,sold,202403
3311,sale,616,746183,available,202403
3312,sale,3110,835996,available,202404
3313,rent,3962,875374,available,202403
3314,sale,3313,863981,available,202404
3315,rent,1723,72944,available,202403
3316,rent,1412,364960,sold,202403
3317,sale,2037,893476,sold,202403
3318,rent,4418,368692,sold,202404
3319,sale,1241,677679,available,202401
3320,rent,4702,386724,available,202402
3321,sale,3489,447106,sold,202404
3322,rent,2094,651632,available,202402
3323,sale,4716,185677,sold,202403
3324,rent,3128,157846,available,202401
3325,sale,1970,909317,available,202401
3326,rent,3761,546256,sold,202404
3327,rent,868,945113,available,202402
3328,sale,1547,279675,sold,202403
3329,sale,3296,969053,sold,202404
3330,sale,4150,885478,sold,202401
3331,sale,4130,418610,sold,202401
3332,sale,4191,545281,available,202402
3333,rent,3991,373599,sold,202404
3334,rent,1154,372561,available,202403
3335,sale,3408,222263,available,202404
3336,rent,2803,739577,available,202401
3337,sale,4482,309219,available,202402
3338,rent,4470,806672,sold,202402
3339,sale,2692,968049,sold,202404
3340,sale,1253,860893,sold,202404
3341,sale,1686,753282,available,202404
3342,sale,4902,854395,sold,202401
3343,rent,2117,830016,available,202404
3344,rent,3247,724179,available,202404
3345,sale,1254,858567,sold,202401
3346,rent,3589,338485,sold,202402
3347,rent,1623,680972,sold,202403
3348,sale,4949,825899,available,202401
3349,sale,3666,969231,sold,202401
3350,rent,3160,192040,sold,202404
3351,rent,1890,605625,available,202404
3352,sale,2917,836179,available,202404
3353,sale,1088,706216,sold,202401
3354,sale,3939,875670,available,202404
3355,rent,1654,296338,available,202403
3356,rent,4005,342246,sold,202403
3357,sale,2929,69904,sold,202404
3358,rent,3207,316165,available,202403
3359,rent,3697,526928,available,202401
3360,sale,3833,632501,available,202404
3361,sale,3935,874503,available,202404
3362,sale,857,93641,available,202404
3363,sale,4041,75488,available,202403
3364,sale,4104,931172,available,202401
3365,sale,4988,63064,sold,202404
3366,sale,3050,128948,available,202403
3367,rent,2764,379823,available,202403
3368,sale,3955,380951,sold,202402
3369,sale,1192,393240,sold,202404
3370,rent,1881,892133,available,202403
3371,sale,4314,643731,sold,202403
3372,rent,2906,352128,available,202404
3373,sale,4014,821716,sold,202402
3374,rent,1599,196254,sold,202403
3375,rent,1262,273366,sold,202404
3376,sale,1535,687607,available,202404
3377,rent,1969,592526,sold,202402
3378,sale,1023,274538,sold,202403
3379,rent,4170,120779,available,202401
3380,rent,3633,144725,sold,202404
3381,sale,4967,131078,sold,202402
3382,rent,2378,696793,sold,202403
3383,rent,1883,436743,sold,202401
3384,rent,3586,383132,sold,202402
3385,rent,1753,385436,available,202403
3386,sale,4226,70882,available,202402
3387,sale,4377,484950,sold,202402
3388,sale,1231,568023,available,202403
3389,rent,1858,893275,sold,202401
3390,rent,3797,697995,sold,202401
3391,sale,2071,838451,available,202403
3392,rent,3398,119494,available,202401
3393,sale,4354,103232,sold,202402
3394,sale,4812,532855,available,202402
3395,rent,3562,817597,available,202401
3396,sale,1231,998139,available,202402
3397,sale,2753,723619,sold,202403
3398,sale,3150,855166,sold,202403
3399,sale,2336,318009,available,202401
3400,rent,686,94385,available,202404
3401,sale,1990,603141,available,202401
3402,sale,1580,920500,sold,202403
3403,sale,1874,613167,available,202402
3404,sale,502,401988,available,202402
3405,sale,780,376782,available,202402
3406,sale,1209,215264,sold,202403
3407,rent,4970,942163,available,202404
3408,rent,4493,820182,available,202402
3409,sale,4219,264014,available,202401
3410,rent,4417,571043,available,202404
3411,rent,4288,427330,sold,202402
3412,rent,4407,244485,available,202403
3413,sale,4496,256532,sold,202402
3414,sale,4579,590515,available,202402
3415,sale,1379,283602,available,202401
3416,sale,1222,461553,sold,202404
3417,sale,2499,406495,sold,202401
3418,sale,1670,570170,sold,202403
3419,rent,861,55113,available,202403
3420,rent,1444,672873,sold,202404
3421,rent,1828,723007,available,202402
3422,sale,2981,847861,available,202401
3423,sale,4054,438197,sold,202401
3424,rent,4615,576866,available,202401
3425,rent,563,204642,available,202401
3426,sale,4231,774601,sold,202401
3427,rent,4056,691827,available,202401
3428,rent,1106,175589,available,202404
3429,rent,2659,246154,available,202404
3430,sale,4041,914925,sold,202404
3431,sale,4034,191308,sold,202404
3432,rent,3360,564758,sold,202404
3433,sale,4171,439270,sold,202402
3434,rent,2024,871241,available,202401
3435,rent,807,270874,available,202403
3436,sale,4852,212384,sold,202404
3437,rent,3537,576988,sold,202401
3438,sale,3999,805653,available,202404
3439,sale,4970,534063,sold,202404
3440,rent,759,743859,sold,202403
3441,sale,2240,159896,available,202402
3442,rent,2829,123176,sold,202404
3443,sale,2238,436642,sold,202403
3444,sale,3029,427608,sold,202402
3445,sale,4949,98504,available,202401
3446,rent,4600,278473,available,202403
3447,rent,2516,833361,sold,202402
3448,sale,2937,90798,sold,202403
3449,sale,1836,158093,available,202402
3450,sale,1405,755080,sold,202402
3451,rent,1440,242029,sold,202403
3452,sale,4469,518539,sold,202402
3453,rent,3334,852178,available,202401
3454,sale,2038,197441,available,202403
3455,rent,1367,768897,sold,202403
3456,sale,4425,595218,sold,202403
3457,sale,1290,216846,available,202403
3458,rent,1439,368790,sold,202402
3459,rent,1044,259215,available,202404
3460,rent,3530,989992,available,202402
3461,sale,3637,520168,available,202401
3462,rent,3911,210596,available,202403
3463,rent,4535,758069,sold,202403
3464,sale,3497,735084,sold,202402
3465,sale,4186,973543,sold,202404
3466,sale,2108,610819,sold,202404
